Feature_1,Feature_2,Label
0.622519125094352,-0.3721013439552727,1
1.904269321383337,-0.13630294532772821,1
-0.06943128160558061,0.45611698486116237,1
0.933898632818204,0.237482827336143,0
1.180359523103438,-0.49084691746776316,1
1.0254148800394758,-0.4624828744454867,1
0.41198469714280767,-0.28596971539049476,1
-0.6126631339797087,0.7297881852827156,0
0.9481458543942595,0.07957913855488982,0
0.17124244466981461,0.0015837495136329866,1
1.2920195647335158,-0.37732270574722954,1
0.3722110263170122,0.8922492233205503,0
0.916250450837292,-0.4880553857859979,1
0.6262785665098181,0.8660286624070774,0
0.1711579975625248,-0.05556633106430982,1
0.971527258951249,-0.5274735440143072,1
1.993076842704585,0.3035739717657121,1
0.7203837287398457,-0.4161668423084665,1
-0.9279099134429419,0.02144827091484249,0
0.11614121094131785,0.23838856802730335,1
-0.06211403113775876,1.0060873714926968,0
-0.7831235752477923,0.6131886940218618,0
1.5021522662177305,-0.41231451782987133,1
1.5101415477529738,-0.3856450472509931,1
-0.6720810338758203,0.8305839622990221,0
0.6121374664574223,0.7782728662282352,0
1.8841860898713416,0.11278329946047885,1
2.0744646606197725,0.4221894381114312,1
0.03835070066744614,0.2894000633815438,1
1.4002646598530695,-0.3675918538330595,1
1.0046181486518544,0.3922490575906447,0
0.044008301872295125,0.23118856719809389,1
0.8199492006299977,0.6095627294615403,0
0.8524515526805017,0.40125054934461,0
0.7624428747058625,-0.39694127193667844,1
-0.8232435298802454,0.575299216888057,0
1.005016468207543,0.06644498091592804,0
-0.2737544005929179,1.0103915766343896,0
0.5842570045129793,0.9073897544596496,0
-0.034720088823235976,1.091685705230466,0
-0.41678423232901624,0.8608889227518135,0
-0.04349109754389221,1.0931001993664888,0
1.9616974481713805,0.1826910358745516,1
0.2362379498109256,0.9483729257886852,0
-0.15243495856316208,0.933601439712142,0
0.3172563464416491,1.0369106172153788,0
1.1925455640793143,-0.5032895970298136,1
1.0976634677844104,-0.37810239217906283,1
-0.6755883105652455,0.7636865674375365,0
1.1264978483142492,-0.48757859840412177,1
0.22582695951662518,-0.08488682082238481,1
-1.0893170344792662,0.16925444252054406,0
1.2702283896463522,-0.34806296894519323,1
0.023800363686719,1.0034930517029308,0
2.021077375251675,0.4524185732377271,1
1.8792446450233247,0.08193158288135528,1
-0.4125566671488539,0.8663397576070953,0
-0.39177519841506936,0.9149216358442506,0
0.4147364979654179,-0.2016354182280759,1
0.8823637129455066,0.5321059007657081,0
1.125990581508762,-0.4436851420367629,1
0.34861033562055005,0.9115648359693715,0
0.9026250642744267,0.06514141394721379,0
0.22669595347574867,-0.11468169252951946,1
0.19294185528982177,0.011865437552174205,1
0.7861354076841622,0.6042727150122096,0
0.8949398172762104,0.4939496479423385,0
1.590240236848487,-0.23997632838818278,1
0.36828592227404594,0.9675836449683628,0
0.26095267022078134,-0.21888184782763956,1
-0.5534312563685299,0.8140095464919477,0
-0.9743033885089053,0.44381999308461645,0
1.1759512375132901,-0.5531166344291043,1
0.42213427494831324,-0.2540806726037431,1
-0.9473557321246543,0.40886240176894406,0
1.8319454866727551,0.23771081711793512,1
-0.17293024983186378,1.027713527103192,0
-0.16827410433252846,1.0479003978720858,0
0.15659534953480891,0.9941744629892457,0
2.001180123767687,0.31377113753668046,1
0.09504816170408842,0.20545153217383974,1
-0.029657025728349447,0.4837674564202856,1
0.8189711285232308,0.46847784022318534,0
-0.8793792294521985,0.5028120526144072,0
-0.12885515272507594,0.9930924643247883,0
-0.6762869988161447,0.7113217134900602,0
-0.7692535198419517,0.6125078665685436,0
-0.019593618638324622,0.9564042361159271,0
0.933242793625728,0.33390538521934426,0
0.9813370199369866,0.2584616181012164,0
0.4240201575273179,-0.29753645015704855,1
-0.41632985905933334,0.8682352616893801,0
0.11502361452540824,1.083621779084326,0
1.0494785154690904,-0.40914004140875265,1
0.7052775945455994,0.7521851805972928,0
0.870991883568053,0.37019005028355384,0
0.17329783106893548,-0.14180899747806114,1
-0.9474809980456045,-0.048350033915703625,0
1.768627691495172,0.015083628876343128,1
0.1860429998883572,1.0360490655350396,0
1.110826989873052,-0.4234453941185993,1
0.15071723909248225,0.9866686387713051,0
0.7902072882423768,0.5939531568125958,0
0.24722566279090913,-0.19585851026365858,1
1.7709097330740136,-0.1613516013238259,1
1.02432381984595,-0.48600827917241035,1
-1.1046626441872969,0.143559136362256,0
0.9234106703483601,0.3677015902549008,0
0.2190816214180125,-0.09294680174537415,1
-0.36213830729328467,0.91462226819477,0
-0.9520975595150912,0.2708545850835267,0
1.6423946855499818,-0.1765951337744774,1
-0.18708062314317161,1.047815976703726,0
1.4340646848784262,-0.3949309196820333,1
1.4310157542717743,-0.30566285576303914,1
-0.7618051400195552,0.7185543595719741,0
-0.9895015163954571,0.12087363143508645,0
2.040457108913291,0.3612480603507535,1
0.4011040033872054,-0.3500137302709562,1
0.6942050965266904,-0.3809936509909644,1
0.37797943264648987,0.899547170411346,0
0.019123852989172477,0.12481399585545601,1
0.29043955486624173,-0.16388481703433785,1
0.07356034685440202,0.04064594988307847,1
-1.0021901115131802,0.2760086848265001,0
1.6144695600764627,-0.30828717728247856,1
0.6951011730720251,0.7580199301743618,0
-0.8887457452190151,0.40147250748938623,0
0.4170338343895109,-0.29256276884791166,1
1.9997682407615722,0.09695048223735449,1
-0.9743078683252316,0.2465581183236305,0
-0.7658867865694303,0.7277533880194024,0
0.10852629802778724,0.11498954642866338,1
-0.6781369671850628,0.6086985608962239,0
1.871998318288016,0.028813488857935235,1
1.7899618163679167,-0.08461672079269994,1
-0.06615262881645957,0.38519595436766446,1
0.14940835507029507,-0.1352897237016425,1
0.16416575434366593,-0.054558742043910535,1
1.02484046778103,0.10238828596288849,0
-0.7112959099160402,0.6260127398554676,0
-1.028829253483898,0.1551451392387993,0
0.13034773509379174,-0.1004300333023162,1
-0.7001088838483295,0.5585198864713046,0
0.6676887173306542,-0.5632353538381047,1
1.7231107576858324,-0.2821071167177619,1
-0.8929014638441578,0.4958341015588557,0
-0.03807136543462414,1.0039185535118202,0
0.8950053415280498,0.45121874685899055,0
-0.21878581222889798,0.9387562324235188,0
1.7971859191947066,-0.09358110608226305,1
-0.6859271883742464,0.7415442632955436,0
0.9297172519938,-0.5170393776015171,1
0.02510325561685452,0.37765080520001315,1
1.9735914750991586,0.14270548687071433,1
1.3942512674657246,-0.3991641401562403,1
1.06602959018934,-0.44788444715744913,1
0.17694094346262354,1.0591082676152752,0
0.45047861657243576,-0.38134402585204713,1
-0.14979677765853489,0.9101112735189619,0
0.6642081571378873,-0.42368319795479314,1
0.019335132459300384,0.31774444663136847,1
0.9500911610263101,0.2383986326921837,0
0.7169384149736219,0.6414789119041382,0
0.8116412589139032,0.535992884190122,0
-1.030557305136624,0.1197978863080618,0
1.8252648793741755,0.22321054757985617,1
1.6021688720759526,-0.316964176826982,1
0.0994678160179289,0.10437561607569672,1
0.4392592489939968,0.8531086827994667,0
-0.39248323948609987,0.9184079760775078,0
0.7612468356946384,-0.3591119976214143,1
1.5034567975276047,-0.42765299082573466,1
0.6208192881970499,0.710645856183165,0
-0.28699720604558326,0.8165811088030207,0
1.3767309851379324,-0.43199842230865687,1
-1.0388840818748575,0.31056619702632604,0
0.7965082586514256,0.5345367324847656,0
2.1311975160454684,0.2932798003409323,1
-0.9932354512600527,0.14750439403677754,0
0.4760004397429173,-0.3315055172066348,1
1.055316455241422,0.03858190746506682,0
1.7577208899094103,0.013628187658164426,1
1.7537761136722376,-0.09065878579784972,1
-0.5036368906354362,0.8633816061157724,0
1.6893438963659622,-0.1678885661592246,1
1.5936686658907804,-0.2945675060433282,1
0.06670791403784462,0.1009680957401014,1
-0.4913832643567288,0.8637848468571698,0
0.7526694643129804,0.7399731600362506,0
0.17040753439975226,0.9778014629827576,0
-0.013510165933876914,0.5473808468830704,1
1.2275968337949694,-0.4056948051997019,1
0.5093731584676109,-0.5010827404206382,1
