Date,Value
2020-01-01,109.26177547531641
2020-01-02,119.0941664047013
2020-01-03,86.01432426180858
2020-01-04,105.62969236690572
2020-01-05,93.49357430878173
2020-01-06,95.12874616235304
2020-01-07,94.07606075761132
2020-01-08,91.36009230320184
2020-01-09,100.48521627944827
2020-01-10,91.69049883588963
2020-01-11,102.70456825779839
2020-01-12,99.49761890550863
2020-01-13,97.6105195313359
2020-01-14,90.92436337958402
2020-01-15,94.23228669431667
2020-01-16,107.55391225825755
2020-01-17,105.00917187624381
2020-01-18,90.22444755201448
2020-01-19,100.99332305429226
2020-01-20,107.5138712337179
2020-01-21,83.30594718878629
2020-01-22,105.43360192379934
2020-01-23,93.37376241054153
2020-01-24,105.70598668593159
2020-01-25,92.36740843457483
2020-01-26,81.9511789933548
2020-01-27,83.72457562116837
2020-01-28,100.48084946661382
2020-01-29,102.59722501721483
2020-01-30,90.95683374895592
2020-01-31,106.38592458777374
2020-02-01,83.3847993773104
2020-02-02,99.33920201352683
2020-02-03,87.88983800237543
2020-02-04,93.4816389219784
2020-02-05,100.47398671316414
2020-02-06,91.39586634716048
2020-02-07,96.15444455770175
2020-02-08,110.0629280921444
2020-02-09,94.23108130476851
2020-02-10,108.35692112065142
2020-02-11,88.70293145342382
2020-02-12,105.29804177915283
2020-02-13,114.41568620657901
2020-02-14,75.28355499872711
2020-02-15,92.03104744529523
2020-02-16,105.7707212718054
2020-02-17,97.96954613957007
2020-02-18,103.71145873371309
2020-02-19,93.9601481328418
2020-02-20,100.865897874729
2020-02-21,98.44322764607921
2020-02-22,111.67782061659807
2020-02-23,102.54420843301213
2020-02-24,103.37602662075201
2020-02-25,95.88123033877532
2020-02-26,95.12393775927507
2020-02-27,95.6744181218038
2020-02-28,103.94452142378297
2020-02-29,95.79015519179737
2020-03-01,102.89774856896413
2020-03-02,120.75400798645438
2020-03-03,108.71124703431693
2020-03-04,96.73976467832159
2020-03-05,112.01213922163944
2020-03-06,95.91924626978448
2020-03-07,79.61875464822145
2020-03-08,89.91913689082595
2020-03-09,81.29208078974145
2020-03-10,96.48486515958692
2020-03-11,100.18418379189552
2020-03-12,116.76437312275283
2020-03-13,103.26927373764163
2020-03-14,97.80899471191135
2020-03-15,108.2940558118349
2020-03-16,77.88864690992115
2020-03-17,102.35614558108566
2020-03-18,107.70865193886966
2020-03-19,85.21413754220158
2020-03-20,111.43754043206928
2020-03-21,103.38496407494414
2020-03-22,95.84712086099199
2020-03-23,106.32781866106285
2020-03-24,122.70692857804396
2020-03-25,101.81866255058495
2020-03-26,102.48220586300336
2020-03-27,95.40639100459757
2020-03-28,91.50155630535208
2020-03-29,108.30335816544246
2020-03-30,91.43916174091133
2020-03-31,100.71566237219392
2020-04-01,95.22342553234883
2020-04-02,104.78979825746391
2020-04-03,103.33662105286949
2020-04-04,110.375399442579
2020-04-05,94.89983601145254
2020-04-06,97.30125064706628
2020-04-07,90.21236284217693
2020-04-08,95.55706739923889
2020-04-09,103.77300493044852
2020-04-10,107.56988616645351
2020-04-11,90.77834675822375
2020-04-12,108.6960592010566
2020-04-13,113.55637858804951
2020-04-14,104.13434903223701
2020-04-15,118.76795812558066
2020-04-16,92.26210800896428
2020-04-17,87.55345296688583
2020-04-18,82.21279751095722
2020-04-19,114.96044311489183
2020-04-20,106.54365656354058
2020-04-21,99.44415329089544
2020-04-22,102.7996862631982
2020-04-23,88.74510952701624
2020-04-24,124.45751979616827
2020-04-25,101.29221181975228
2020-04-26,101.09394794604893
2020-04-27,107.25766623898691
2020-04-28,104.81009231736714
2020-04-29,102.23884024279131
2020-04-30,92.09525544554688
2020-05-01,104.71468357135996
2020-05-02,118.82024496475034
2020-05-03,113.45420046154977
2020-05-04,115.93186626639397
2020-05-05,94.88784323568815
2020-05-06,90.1039517974142
2020-05-07,98.74213079900352
2020-05-08,100.55724912288694
2020-05-09,110.94191518470949
2020-05-10,83.0753537028518
2020-05-11,115.29550319460614
2020-05-12,98.4199210142101
2020-05-13,95.7311893005258
2020-05-14,89.87895624739832
2020-05-15,83.4514332813423
2020-05-16,108.23170583961914
2020-05-17,100.73317967188405
2020-05-18,87.10039100258946
2020-05-19,87.04921227936384
2020-05-20,96.64215300709871
2020-05-21,116.69021525289392
2020-05-22,97.40408648636395
2020-05-23,84.96857046881894
2020-05-24,97.54256935914056
2020-05-25,97.2727643025233
2020-05-26,73.03113357058429
2020-05-27,99.45705133482188
2020-05-28,97.69065469791322
2020-05-29,106.96206364813418
2020-05-30,118.48956094945345
2020-05-31,111.26565029547757
2020-06-01,97.3111130944517
2020-06-02,88.9347409125833
2020-06-03,125.7335980324986
2020-06-04,100.59218434014488
2020-06-05,100.13929291912946
2020-06-06,99.75874912889996
2020-06-07,101.98084760767856
2020-06-08,98.55639588076058
2020-06-09,94.26337993119763
2020-06-10,94.53141058759608
2020-06-11,99.67246729784002
2020-06-12,94.56575228866235
2020-06-13,92.87154217322836
2020-06-14,101.06430227691897
2020-06-15,97.45022782579144
2020-06-16,115.0399298858269
2020-06-17,73.49030191606988
2020-06-18,110.91506851922462
2020-06-19,112.4608519249763
2020-06-20,79.2660976759185
2020-06-21,96.57312405919652
2020-06-22,96.28559134004209
2020-06-23,85.92488305282178
2020-06-24,92.22183312409125
2020-06-25,88.89424154534171
2020-06-26,117.52270443423623
2020-06-27,109.35678393147461
2020-06-28,112.71555094994159
2020-06-29,107.21672064043236
2020-06-30,88.70948228782771
2020-07-01,94.75479733720226
2020-07-02,104.89374561227918
2020-07-03,87.77872191108054
2020-07-04,107.12998430172388
2020-07-05,97.59674601841866
2020-07-06,96.25179192450402
2020-07-07,107.10959968203491
2020-07-08,104.4426331148604
2020-07-09,96.3903383418092
2020-07-10,111.59329803364248
2020-07-11,89.18936672400102
2020-07-12,106.15935606944264
2020-07-13,105.93101257968384
2020-07-14,96.9045356068601
2020-07-15,103.26133022242118
2020-07-16,87.48886423614697
2020-07-17,109.240270192069
2020-07-18,98.15097863557011
2020-07-19,94.7727697948096
2020-07-20,110.49009225836889
2020-07-21,92.9565630945724
2020-07-22,85.91538703636441
2020-07-23,84.43370826476097
2020-07-24,106.0600995134564
2020-07-25,87.19570647503717
2020-07-26,117.54794181984364
2020-07-27,79.18070592116278
2020-07-28,116.96456368290038
2020-07-29,102.11017467202619
2020-07-30,99.03286888129608
2020-07-31,94.5508091319105
2020-08-01,103.9913611435207
2020-08-02,99.62365297575151
2020-08-03,111.03301882016521
2020-08-04,101.1422764866204
2020-08-05,101.50301761461877
2020-08-06,96.36387787786144
2020-08-07,99.43054376278933
2020-08-08,103.0780176889206
2020-08-09,82.89831607343375
2020-08-10,86.51814577894287
2020-08-11,107.43264094022715
2020-08-12,101.70865438127942
2020-08-13,98.1601666364732
2020-08-14,100.18433933065393
2020-08-15,103.47581705361671
2020-08-16,94.60240319690638
2020-08-17,92.21695274597687
2020-08-18,101.95845255097682
2020-08-19,90.21627222384969
2020-08-20,104.08252755714472
2020-08-21,82.9741639576216
2020-08-22,110.29155637325644
2020-08-23,104.72597482413043
2020-08-24,102.56029734313876
2020-08-25,109.82690983945514
2020-08-26,116.65474444462576
2020-08-27,110.1437006501813
2020-08-28,81.59125768668355
2020-08-29,87.20423033264298
2020-08-30,93.75181422304321
2020-08-31,100.26091050210833
2020-09-01,105.17659020469122
2020-09-02,92.74256186846534
2020-09-03,101.86766764477078
2020-09-04,92.44617067646678
2020-09-05,93.88482197008052
2020-09-06,85.93338903151778
2020-09-07,90.76766753889096
2020-09-08,86.48315394383667
2020-09-09,90.24126747022667
2020-09-10,110.5364179660784
2020-09-11,90.50601111168056
2020-09-12,126.32382064837391
2020-09-13,104.93317900880889
2020-09-14,101.84836123694873
2020-09-15,91.41642219818786
2020-09-16,107.00309879408991
2020-09-17,94.24362173762226
2020-09-18,101.22009814645361
2020-09-19,125.60084538268795
2020-09-20,99.03940100275351
2020-09-21,111.49273326285676
2020-09-22,92.96823574874112
2020-09-23,99.65011509503039
2020-09-24,117.7080063563551
2020-09-25,93.73032942212232
2020-09-26,118.12448557996929
2020-09-27,107.07751935455475
2020-09-28,94.37533224105732
2020-09-29,106.3240773905552
2020-09-30,109.7255444962673
2020-10-01,106.21809962217196
2020-10-02,84.29775280109544
2020-10-03,92.72862824175131
2020-10-04,97.52481364448495
2020-10-05,99.25566570899954
2020-10-06,106.20672097550678
2020-10-07,101.77701000933254
2020-10-08,86.64655641289899
2020-10-09,103.80197851005963
2020-10-10,106.10585745283824
2020-10-11,105.5979044793104
