X,Y
26.70282701694213,107.30087688909808
87.8629986355158,311.33816594025524
79.74260216069281,291.76992565807046
65.84518346584255,237.40874540283806
85.05817290942419,321.86577871675644
86.72942009598023,332.6870166718225
70.83629767150347,242.2072526401032
83.7013328363672,276.3300058561296
69.74714616692836,217.39090412218331
68.01407717603004,258.209096654356
61.86113782151843,204.44665025183707
75.27166395576413,230.3930119861248
15.86051052930737,73.28335894319508
88.08707591989284,368.1647560682807
87.1843527745232,315.02381648003336
2.9247283034559146,37.00636455112854
82.58167505647627,300.6724498686183
12.886986747344519,53.12666055188296
33.51188542591419,145.67312865045503
74.35082562916078,264.4223988182897
16.07598960483082,71.61380989834592
81.79670241190622,302.72241456559203
83.21341779577419,287.8851532123487
50.746773376083624,207.45455380702313
0.638587171683358,8.735859966983579
28.703813317491278,95.34844342136259
61.69269183757422,236.65461830291787
98.11861780274235,335.44580267377745
63.18135270166684,231.69835760321652
25.98035810641598,100.74887343957185
63.40057030996113,253.6199074014955
53.99853797158555,208.48884755814848
77.98453951511436,282.44534912799736
10.698063882695841,63.79854957344119
76.1027902502028,304.16391685605606
54.12665786761103,210.59950866367586
96.29920038589947,347.25425374751575
34.187216603868606,103.41853346653693
63.26218931339481,210.1153893353744
93.20281055100175,330.1053428414127
10.250972799067926,33.688160753552076
93.72284872364511,334.29054447304895
68.78857223008133,251.89300130322678
6.78370591051719,44.33682577394478
30.096356694681624,113.92727287020386
70.81720886452815,267.59026390237256
6.73506014687717,34.8621988102725
58.217046017627325,174.2503297346182
34.588305695295674,112.27236205715977
62.091551776747714,224.43868010418467
4.5742033812512854,1.815816977557347
87.15368061523763,327.03645675325583
97.3488969177397,381.33615585896285
96.88778552856915,373.4824863839384
74.96518317429248,268.1092836914195
13.008624013063198,85.34470678272024
75.82631959290225,278.3654677192001
2.458691645880151,11.863701338219741
2.2123551528997254,5.475189764330244
32.36102191495412,117.21418297257686
48.864319040466576,173.26158027080845
77.04074178077931,283.05092068023737
68.32953766065052,252.3648614332741
44.590270637674834,166.1268676349302
27.362666628166586,114.50809659351005
99.71245001577111,382.8065005509257
42.6181302235973,178.15453849141701
45.13870243296755,138.28749914638837
16.362382119166917,16.189914719045113
79.48095487499293,306.86974028726075
69.36822257814886,225.4512050552126
22.07696127887604,82.77405643821247
8.238104561584269,15.431105444357751
68.0499302074713,212.13514697454917
65.45112142811352,249.90817956249307
27.32595269982093,120.82393765542619
95.08635622504103,331.2720387731092
15.105789178090024,11.049416280416892
43.23348010426019,150.392291399861
94.36159201675989,348.1016521667105
41.97273169261223,127.32632954866023
63.85259476640856,237.15128007801306
39.75943979627943,148.8518423035181
27.421520234867003,117.56115081405629
98.39776479598282,356.783784154223
40.9334006315043,133.80552339263394
89.40992036791344,346.8661513209869
22.995460589108617,87.31352060134076
21.31047040250833,84.04055561858053
3.113408288451136,2.231569828115056
65.1666825375885,229.21774385772954
36.852634372376116,121.2881660227784
86.4358249839637,309.0664662454045
47.32099066915572,209.85763694489188
96.81934279147217,321.42967691152546
18.552551570312115,42.66270253855758
86.86231679556109,343.4415153343359
77.65968527917417,277.6224249340723
77.0921844644052,266.44119085221985
84.47832281168877,326.47222358883226
76.10239909429988,264.24608603531226
62.62203216314154,265.6973068419341
13.124487768238758,69.49422461562104
3.2526179491251916,11.625934659024116
92.08478478156869,375.44291100080045
61.665031452073805,213.71331162219155
79.65372909761763,303.62995928184785
48.152235151255006,184.51867463752237
11.730818896239448,77.09269192481403
12.518579220255043,85.04525120542971
68.55652872289714,250.58793351145533
43.030589489946266,145.53870580788828
20.052472670033673,89.38309720390019
49.15945467414369,168.50378396446078
6.420893707513409,72.7408729268294
58.19714019143988,216.42069729169432
26.899340443509768,96.841260526042
79.75591006371882,292.839291340314
31.036195892357377,91.68415983265689
45.52201490818012,149.8947714084174
1.1620539908100636,38.07546712672373
7.244688779455888,22.218525148667695
39.24935564066848,126.43452508870091
47.99388347171235,188.71164720153894
60.00205481193037,243.72127493501625
29.166257870930323,126.46096876155747
69.49818861265426,273.16461386040623
86.01223971892045,295.90693724483236
77.98509888933498,254.51163277783556
3.9618825348357145,53.893261911034735
48.0506947257829,171.72383476339743
10.493017841817487,41.70890211726025
24.204501586252746,121.27963838886578
98.66625932671465,366.45650783151444
14.249554290151323,68.99119545716178
49.888815345135605,227.9109006059963
61.81557343181191,213.48414240373884
70.2464970544104,274.41954225206115
55.96486834869141,207.0173017183616
0.9770847419183659,18.79164217397942
32.64613082439919,154.8308264136478
51.771164338471145,201.3557903104415
8.786649914483336,51.51919628168434
35.06269312091808,154.16957266940932
3.3203108791366565,14.322033486120588
7.857849715502074,20.71828065747713
39.69232762015961,128.02696279013796
13.271575404306034,17.123382127551082
56.75408482615582,249.7634394903518
68.94649691372658,229.24857188360934
80.05866991090829,285.7802722164636
20.01502442448101,74.51631948790512
16.748258225906977,74.76703774685643
10.456784033440025,62.91348836782602
63.64302495436367,249.96005710746775
70.64757264869012,245.60495549903663
3.1586144825642037,17.712716413246483
93.62122462436898,343.3258851950574
5.1971283651472415,23.2161267543444
54.12963353010704,231.60062887577448
70.90605194509165,267.99068084058575
87.09691237460856,329.5367490321263
71.40869321324278,273.188051619698
80.17280830697918,314.07430622413364
33.94501925428061,132.42799856405625
81.48251137465122,269.25215085216234
8.011484638467515,46.03395526968913
89.48166560605276,310.1586917453481
54.75923761537362,191.0849980188125
81.72977699624937,307.7814998619747
45.23182845183001,193.07706101007778
64.35776951965249,235.67762485350497
52.640266093611324,200.41759157961891
73.15895217553319,300.10063150707094
8.162998203058958,43.385557300477714
6.03520839905638,83.15689168030522
24.710323401014644,107.79632481618214
15.954468011318834,30.62538285649957
87.17835665922017,330.19108072936126
21.92139873580443,94.34806327297107
97.58652558191314,377.3478946183509
33.68957917711069,141.37715414528657
18.211791568869927,70.97215081136927
78.96985071424791,261.90851277408035
65.87077755008761,236.36725627958612
49.8195716453139,167.35809167441266
55.53635509376312,192.76677383207647
71.92017782722638,273.4921904837046
22.845474133129873,123.35724955298268
99.63339160567419,366.6103012163193
97.4793162146783,327.2599455106704
65.03256863469369,246.50604358583072
19.954245092914512,103.77248755811382
68.02282424312914,235.88422676456432
7.219840897917584,32.58909980925319
3.0652502205806065,21.022139666616066
25.76828885112137,84.49104471727998
46.26229567393163,184.88364353563787
86.82725054083805,311.4764139207776
72.7169069766308,272.8998232963483
74.2706521199981,252.19743886395136
42.54933344480754,150.17350105035817
34.59349925469629,145.52487454799245
37.10387629846027,132.40690400277563
98.76495637360578,390.21662433228835
4.010919141248248,16.04549328207682
86.70314961224486,317.9547181578947
57.86754085723934,231.18820963779947
43.86154191895905,135.14808205769603
72.52576604151365,228.62400490568226
48.666894142470284,149.8210032072441
87.34232380816606,340.94981539712484
90.07018640112585,314.20848948609154
