X,Y
14.002409755331769,50.42354573768795
27.68143077913058,118.65607312237142
97.15326909010507,318.0739547776928
33.134700710305076,135.21490580770663
48.20410581120825,219.20056280496593
19.609771273839293,51.37071936658131
61.07800710757682,227.5671482287268
28.068321551597432,94.99948187465884
20.699257843842677,90.9651465773101
51.65726284459791,191.18337550440773
0.5505799160420821,-0.9027084747389047
0.7664032649225327,22.439857124650345
21.906880910185777,122.76104538138509
3.672136250082114,19.03440104074143
10.802575413069137,62.20417278870562
33.88606493387516,102.73576811113979
80.25856795798128,271.7762603165743
57.204864336930086,219.66515073686284
51.26677259564164,219.11602465546503
29.348882320812166,119.83335509855578
93.17537194328163,329.8526411910226
39.70150412371917,148.94109254148415
8.70927667957715,15.474313699125673
61.70665161178013,238.06358716833782
11.38383934766014,67.49009896327868
34.52231428016921,121.78629332393064
50.74119387178089,178.19333559604308
87.42225246851758,321.2954482328525
49.35465803401187,174.00690839822963
70.22587660316643,254.46791581856607
99.28168389990704,399.4803294330049
13.148911989798162,51.08067794937363
27.47315255195195,98.98923089140739
39.45760755976464,135.15079034647306
42.18281785388314,172.52370191858972
41.102107526554576,150.23289287857895
90.76110025565549,314.6763901283657
71.40326444668564,286.33750620885996
60.79052140907037,251.15888502201904
30.93727178627821,106.27197993719963
82.37903842212947,260.9958354502408
95.5060511484989,364.42145281648453
82.11982825502265,283.7268023773792
0.15651051914729042,26.36029880027089
63.6401370183407,193.33840320995574
5.1135381442100725,45.74933027072144
25.760722033372186,75.93908853118702
5.952470034777169,45.44892750305058
60.37954529493877,221.61386988901438
68.65899134926067,231.22768133447948
11.448763806590511,41.929947064531184
38.38388830449795,158.06997820487686
45.6236508955542,171.8006671967444
36.90530217609166,150.8568172257705
12.102500048519305,91.88756186012728
41.89477901874754,125.34689433139536
75.11780478084181,305.25656823231884
7.100766453325546,36.93980133710367
8.018001408190345,20.087323962203648
35.47712918359842,107.56367962781468
94.1725711618925,335.8215912510831
66.85726467229141,262.4334285915091
67.86699566725648,244.983502427847
36.1919990837865,166.8950953981997
59.36607912085384,188.75776312195725
1.0131184027743378,13.30413545278909
63.60960464095422,207.5857473550774
91.32869475762368,336.92306930418226
61.25734683448192,242.1384617226327
87.3698593466345,307.3792718395997
