x1,x2
2.126952398526796,-1.1846777251613898
-0.09251105504362767,-1.056807313103616
-0.18477790257705792,0.7162974865391571
1.0603839088646594,1.4896558812697571
3.932968406749696,-0.17712328947072903
-0.9343733402556689,0.14134894133732875
-0.08841937656171786,-0.060025691658594754
-0.366699344886188,-0.7821775132589478
0.09397775305107114,0.9146707599571586
0.21906770857351954,0.4999097955433147
0.40200020404935943,0.8324375347912075
1.5405290462172778,-1.3968096611518068
3.5920599981390136,0.11595582824733791
1.5250220965445898,-0.3799942767620932
1.445076983711832,1.442072356749678
1.9789405959015072,0.9694905714252766
2.487953739470883,2.3036143945516168
1.821715718948465,-1.5750888786707
-0.43308994414963314,-0.36521388431071894
0.45259015365109745,1.2077167756128095
-0.19639455718858176,-2.5507242934577796
1.8264411775240945,0.6374087096376571
2.1443670974050124,-1.1421843905303832
3.082868692765336,0.7811042207377065
1.5946184273288444,-2.310751689907683
0.7077085194227941,-2.2935673546416266
0.5382079273428843,0.1529302546760189
2.344315952193603,0.005264926277432469
2.4027372949519177,1.410005005628486
0.3984745267999147,-2.1992452233618716
1.0525483373212727,0.3018131895555481
0.24499131517894646,1.1144719868632713
3.518449078996095,1.5813657829332248
2.6303927466726416,2.2554269254856587
1.654545669140096,0.25383181930160265
4.494495897849493,0.9966041327951116
0.21142417710515843,-0.20836592369319826
-0.3961367149920527,2.910074725191142
1.453178900818368,0.00724678673164219
1.3547815196596429,-2.6175545041465895
1.4587725437076486,1.440947556493409
4.03913356929769,0.5855282206614492
-0.19334166100821862,-1.8852363925562636
1.6882149108278905,-3.199210361769571
-0.8827708629617173,-0.11190714403025398
-1.3295753417506777,-1.1981884303882753
4.772124507026932,-0.2784016867420908
-1.0617830939843265,-0.7481738185676432
0.9023335813044905,0.5288856387120332
2.861534790346841,-0.38860497145737316
2.063482513103256,1.9291219305195977
2.9734358423085108,1.9595628361075454
1.1588036606575474,-0.34283990281859716
3.6582579441944496,0.22946436002916665
2.4228296042834923,1.5948242272252675
2.1555578989515625,-0.8793892854700875
-0.1900595232871023,-0.0632951053691959
2.6061389233868053,0.7640356518312259
-0.46311994116682254,-1.1386857562544046
-0.5214584812739604,1.061985306329054
1.9767895723737836,0.045402614202411096
0.18739212078206746,0.3158396182268496
-0.29682103300768214,-1.240339646398985
3.058267426383105,-0.32480914105053255
2.604441220006322,0.5978226713316948
-0.30465954575553844,-0.16101443533807405
1.724993182857706,1.432805514427838
-0.3730218240500234,-0.5281013284798841
3.92858970537334,1.0695919139058088
2.5421837446593063,-1.5269418573148443
2.062265602287508,0.2864899242571316
2.354889075690025,-0.3592344759176255
1.664743264530955,-0.8693015581049246
-0.9297533977410521,-2.8793677651391825
2.4367788385446136,-1.1530880239685153
2.0516405671901894,-3.095235869341725
-2.1478505930339553,-1.2650984787125703
