Feature_1,Feature_2,True_Label
0.6467067645080847,-0.36134214388143276,1
1.958957764564572,-0.1344276367246893,1
-0.0975593869492116,0.4554263917392662,1
0.9146383202968814,0.2570264273524045,0
1.1811991243928386,-0.4935923538097195,1
1.0229322322618426,-0.44767605808653194,1
0.4029354524959143,-0.2704287194924226,1
-0.5917517106127824,0.722945351030608,0
0.9296249220100299,0.06931983220217738,0
0.1854446294770937,0.0034333269446549268,1
1.304621063505536,-0.342063956301165,1
0.37683010077591483,0.8760704854927431,0
0.9373989210145395,-0.4870281685964052,1
0.6437275096630272,0.8873526332890322,0
0.15197783563398923,-0.02792623898087096,1
0.9896296981503803,-0.5395516314639978,1
1.9991658251020021,0.30871812158531425,1
0.7208623650291625,-0.39872856253221867,1
-0.8991627868762714,0.021594398369655134,0
0.14275883750075957,0.2581526202373856,1
-0.05746810797423066,1.0096109899337433,0
-0.8061748826809926,0.5831733261577183,0
1.5054527221799172,-0.4294330961864587,1
1.5093488249121816,-0.39633830208799437,1
-0.7078509639754302,0.8377300531377547,0
0.6038468303496244,0.7798768404790515,0
1.8663236843987572,0.10608695451258417,1
2.10567226344243,0.42476045811285285,1
0.04934222756869949,0.26398262724402294,1
1.4480453790009187,-0.3307235786666488,1
1.0318868584708885,0.4088243771427422,0
0.04431116743749241,0.2400300475354285,1
0.8409095955098966,0.5969913345120262,0
0.843561577796118,0.36786790216279935,0
0.7470064931507273,-0.3637152373245154,1
-0.8299284717032528,0.5689422787578453,0
1.0113718088562855,0.034200434772437574,0
-0.2548467667911665,1.0357197137418472,0
0.5918029298221875,0.9404167741892395,0
-0.061256724145953914,1.128560021185503,0
-0.4313990603936093,0.8352905280865509,0
-0.04823893676802559,1.1305403129759348,0
1.9613086053533895,0.16403920274333,1
0.2103391003213284,0.9462705556937568,0
-0.19233418999431506,0.9075975828802733,0
0.34811769947883076,1.0633758933584034,0
1.1899773211485203,-0.5126028924549045,1
1.0988336458305472,-0.33114245361005634,1
-0.6674888003898349,0.7818813309367328,0
1.122448697797618,-0.48636066626177854,1
0.23877021345236607,-0.08236492426590424,1
-1.1272645741290392,0.19486525775409333,0
1.2579257160909254,-0.30583661611286816,1
0.03753733394203842,1.0049125000157257,0
2.029863918053744,0.45024861546645684,1
1.8695159897022775,0.08608354810706968,1
-0.39485685780512064,0.857049162634196,0
-0.404219941713195,0.9078118630259233,0
0.43377671984235183,-0.17258441327882845,1
0.8896039911843561,0.5437321834464226,0
1.1133965643634598,-0.42615004903771636,1
0.35964507582985156,0.8973622768108219,0
0.8668716320357911,0.040730011861576695,0
0.2133118989121244,-0.09144294617458396,1
0.22399905080660829,0.003075080042688659,1
0.7779771006287363,0.6095051761316589,0
0.8951827474576749,0.5125683296218201,0
1.5797764749767447,-0.2209934686325628,1
0.36350142631665083,0.9846631391897199,0
0.25553186097501046,-0.23114374148580713,1
-0.5151849035717304,0.835314088142886,0
-1.0101442905116096,0.4348845228488183,0
1.2000496959488616,-0.5770498438133748,1
0.43754784153877546,-0.2407395505343473,1
-0.9613386636864926,0.4086860608440279,0
1.7901451317001496,0.2731194474492695,1
-0.17911210001580224,1.0437897881307172,0
-0.15599727750301998,1.0750580136340855,0
0.1479292813967577,0.998250917539795,0
2.0123623078199775,0.3312219693652901,1
0.1181352484722669,0.19590389756233334,1
-0.042941574594437905,0.5109696837452491,1
0.7782296098237881,0.49987848583403877,0
-0.8854257142937246,0.5027207960346013,0
-0.14250200474747904,0.992128554614072,0
-0.6508642342965264,0.7267389755193411,0
-0.7593997901659436,0.6142853266911784,0
-0.048505818087766286,0.9395214978455723,0
0.9263787688931047,0.343058914307921,0
0.9827300732273642,0.2781317042283857,0
0.43349270528186923,-0.2964494385982771,1
-0.37081463310798923,0.8763597953903787,0
0.1063847704932408,1.1208211192140647,0
1.0734867464373585,-0.37281828560387636,1
0.7030589558330091,0.7717113631269148,0
0.8419348943866057,0.3858701785018372,0
0.1701433519038534,-0.1689101565884198,1
-0.9268289899652449,-0.08455266041562397,0
1.7303735611538875,0.022333158052449172,1
0.197469950094893,1.055459541935304,0
1.1256662502036414,-0.3939122216100067,1
0.16472209815973063,0.9840226498924558,0
0.7887350659265387,0.5883087330328515,0
0.25313521327937283,-0.21780542763499178,1
1.7777281770451925,-0.16307987146045816,1
1.029836523003698,-0.48043381847299715,1
-1.1537079362136116,0.12553325998896264,0
0.921238097066583,0.3665918910889473,0
0.22426940759800637,-0.08689983593874129,1
-0.33181364083460674,0.9208714378167289,0
-0.9583580336794201,0.23887211563277705,0
1.6150228832391447,-0.1658852975749733,1
-0.16587168686096226,1.0786433966420896,0
1.417506823300112,-0.4010082083906519,1
1.4358624279934367,-0.26471487734043436,1
-0.7595079106552773,0.7495796166666335,0
-0.986102058337311,0.14393853516365557,0
2.0609887058443324,0.36456982300091656,1
0.3806963384419624,-0.3553956190295352,1
0.72398600000438,-0.3634371476213621,1
0.3693064261110529,0.892700997638858,0
-0.01549360908613888,0.15370077169509222,1
0.3081608260711648,-0.16662637345517492,1
0.07756303523787046,-0.0027713666795297354,1
-1.0119244014340352,0.3026975976437828,0
1.6341005076110644,-0.30167316614119993,1
0.6948068078993264,0.7739480387682882,0
-0.8943734473500368,0.368178643565486,0
0.41690985159603344,-0.2845003823062001,1
2.0222217944575327,0.06812656702743451,1
-0.9767660944562608,0.24505204522852803,0
-0.7879118246663726,0.7375068535178682,0
0.12347365866002327,0.1091757002680425,1
-0.6370351150126332,0.6023113607455507,0
1.8630646488742026,0.01930006189856319,1
1.7736518349021468,-0.09579723065737708,1
-0.09483440620111006,0.3813652978893986,1
0.15055783513078103,-0.18094577350245844,1
0.16212676409406881,-0.053716060409071946,1
1.035132247594841,0.126480987414405,0
-0.6942688246240301,0.6136054654047566,0
-1.043557496929051,0.1667352272697964,0
0.11940213836704132,-0.12499111368478869,1
-0.6526260489803175,0.5523054011789608,0
0.6551582336768833,-0.6070779549629444,1
1.740138799533409,-0.30186583363369274,1
-0.8923290526528013,0.5152065646849442,0
-0.057516736389105566,1.0055082025481712,0
0.9254810897319259,0.402083805721721,0
-0.23499592916848236,0.9206653947477774,0
1.7934478167434984,-0.09453692362973382,1
-0.7071524410331782,0.7284567963732832,0
0.9142527525847435,-0.5240551625049744,1
0.029467710267476445,0.3958620876474348,1
1.994698095030087,0.1557781720974208,1
1.3767717850760226,-0.39923005856278737,1
1.1135161782591876,-0.4275937933037032,1
0.16813085228515304,1.0907490312745507,0
0.4427172327764875,-0.3947120652181125,1
-0.1218821389399636,0.8839182877187239,0
0.6259326055325202,-0.40485750639358364,1
0.01988895109162464,0.3202917562021116,1
0.9428627042377705,0.23362876534450253,0
0.7077762169169943,0.6289590532990501,0
0.804003054466528,0.527723859413768,0
-1.0471289805569985,0.10889450232142492,0
1.7752096889409312,0.23690339161095955,1
1.6099739374556155,-0.31866235347689864,1
0.10421430371312376,0.10984716413846929,1
0.42477921306191085,0.8424570767550587,0
-0.3819169072934923,0.9225580457806906,0
0.8021132454882844,-0.3267197545126681,1
1.5221170403353717,-0.44288768914029103,1
0.6095281481316583,0.6906049217105903,0
-0.28140205904984905,0.7617620119138266,0
1.3675585995990724,-0.43813275029509324,1
-1.0693698925382573,0.3265209233178987,0
0.773725424079628,0.5398915857988309,0
2.1868730645152494,0.2610596881418279,1
-0.9962064793601938,0.13935519128407223,0
0.4639610661649896,-0.31630049531392757,1
1.077443037337991,0.05401467045109354,0
1.7432541082603856,0.062305149226212775,1
1.7183712499053998,-0.11131136717853563,1
-0.5002423049476287,0.8651694844986854,0
1.699104777953537,-0.13628588425772056,1
1.5912716475034683,-0.29229291683906855,1
0.054817592983359635,0.11273466610931425,1
-0.49775283456973557,0.857403706435843,0
0.763539127372256,0.7606715785778626,0
0.1262454033662747,0.9850170314762261,0
-0.01891423230742768,0.5663331856362986,1
1.222594381773479,-0.3796737565364559,1
0.49584489805793014,-0.5456893385731559,1
1.4342748530167722,-0.4917442152472515,1
0.8626070280649136,0.23097968133991875,0
1.9812576549187109,0.4944059761884868,1
