V1,V2,V3,V4,Class
0.33873581298758737,0.13296382175603771,0.2681895505140196,0.557283159962264,0
0.4511044453506592,0.5062022586164237,0.7273712020797707,0.6814885530113002,1
0.4556967641671391,0.0348862359181451,0.14550587530374903,0.11763294002118097,0
0.5151428034690878,0.9853245535361272,0.38410392420458384,0.7910424188911,1
0.4422772991296303,0.33006003765823566,0.09451172001041785,0.6021288042210303,0
0.8178795538033964,0.05313237450256081,0.9829948013275854,0.4567293259261912,0
0.13841175338179312,0.5096595664136501,0.6149869843176747,0.5218070972085704,0
0.7613881298246297,0.43421890664875495,0.6259409911706321,0.8063140045692895,1
0.7025772219872161,0.6223865266496441,0.36216693047783666,0.11284759847546089,1
0.06526928244946162,0.7598485561248028,0.09725972232970204,0.6917580227427771,0
0.14236217829830788,0.07273018565474432,0.4553881845047191,0.061659369443274326,0
0.7737623660779036,0.44648973625925004,0.5722152569126489,0.9104762615056192,1
0.3386644319643173,0.10825861896461175,0.8777651938190524,0.12739719647547854,1
0.3501882225366607,0.6664544792613027,0.8314843608780083,0.48037744420468,1
0.8643053395539103,0.2245662522212848,0.561871527271858,0.6740040121561983,0
0.08347237160819998,0.8172867153528245,0.015284987295540065,0.7469526001812228,0
0.49499876086012895,0.09549523452595221,0.6061107434024087,0.2625141079800116,0
0.9478962641238632,0.8525021434613391,0.6470812220594802,0.47122468999159883,0
0.3287390075804557,0.45009258831646126,0.6266615481589859,0.7796890405840363,1
0.00762890438712005,0.0716594660188774,0.34633347549082627,0.16426806891749313,1
0.5789775571670722,0.7190532803922046,0.7817671029217635,0.11868340730575144,1
0.11654140349396025,0.21775605010601606,0.41620536279767695,0.05781639921108428,0
0.2362786073743759,0.45232331381959967,0.9511736790160924,0.5522904499567933,1
0.6221488079751797,0.20580346967816943,0.3284006428942037,0.3398416608701529,1
0.5565176574797046,0.2299096871029057,0.2810185976441999,0.4966554545010895,1
0.34913126467307676,0.015607612935313986,0.80215540512243,0.6464424272381126,1
0.08106291690052225,0.3814252442923245,0.25663763758418,0.2194038561597601,0
0.7116298309823889,0.7551872413401723,0.5886277000998146,0.8272611925169306,1
0.015394535050985758,0.5240459154500894,0.6339633388319488,0.09060949351870906,1
0.3622495373793848,0.025570965358651,0.6488733828809783,0.7807405595404718,1
0.990948639193828,0.013110074895825274,0.5218855260610766,0.8896803672183581,0
0.2338065201858548,0.15234070200195882,0.6277815074643927,0.48904330359500825,0
0.24642775063616795,0.03898616226561347,0.7867231726948836,0.9513173328517907,0
0.8964535846548859,0.45465818690854176,0.13227718698856072,0.20838273310234434,1
0.8906789342074577,0.1582975479334543,0.8916233192355607,0.09772037692629332,0
0.05426321835760506,0.4582032819464519,0.8368225887722818,0.3944840038582933,0
0.6065512463116084,0.9400728729015942,0.6866182258641297,0.509306078644837,1
0.6195798345851258,0.5643525673656811,0.7855435682955286,0.048859727423560706,1
0.9345680190114325,0.19602780457466507,0.36075265221835917,0.4577328695063001,1
0.976066793543357,0.7654620575340796,0.9233136098043506,0.2493158172600416,1
0.4660061572917926,0.23687017177654612,0.13058762521041378,0.8857279465391829,0
0.30839726256975675,0.08227718294500996,0.9054360554941735,0.03747050306875621,1
0.7980378856495723,0.3389994486582826,0.7713773600441034,0.16174587103138993,1
0.612340568827137,0.47849060599755255,0.12868671958640876,0.14534496885214188,1
0.04925976347860794,0.8394229817423344,0.39343570123912386,0.784177943080307,1
0.030204583971400245,0.8838355347176179,0.024443959523652747,0.4265949120611957,1
0.5019866485809935,0.4546744340225283,0.8061082403223806,0.6709061463676772,1
0.19779090730858673,0.7394836589524701,0.675194270142545,0.21633021662163432,0
0.021018249957748147,0.8750251903978822,0.1466387195342943,0.6280712468103158,0
0.5490988730062792,0.46485003658427615,0.4386718124170419,0.4413668224406777,0
0.518217132435884,0.730225478585461,0.896133818172762,0.2892153442718026,0
0.10853757711369083,0.5654078171249446,0.5253908721200791,0.16217822768739498,1
0.4270220619417241,0.8134056827447763,0.6098918209348242,0.4964982554150055,0
0.1463963701257306,0.9072631884475111,0.4180105955915939,0.5649204018788142,0
0.11184903004952074,0.930451680833953,0.5422227238276339,0.0537947856084009,0
0.41896071222749254,0.085478898628508,0.6725196866370041,0.8424465102423522,1
0.013021957543701834,0.8498719990767915,0.8594316327045238,0.5794673618584584,1
0.24746071334804065,0.2531345397592579,0.4456567787923955,0.9970774477505367,0
0.873940154959819,0.5214551080812565,0.5655360335090915,0.23829085211430956,0
0.32577729384008214,0.8070062216661918,0.9551482595323515,0.539289878161895,1
0.5544823746361821,0.20854934855497576,0.7728035944797318,0.4252890738991515,0
0.2332926322933354,0.3517814363167888,0.3644966490001892,0.6100476435494144,1
0.23867325342369083,0.09301008083019624,0.5592847598966876,0.9183751364896134,0
0.07618121801126321,0.9284187965277314,0.5923269544731075,0.8166962787283472,0
0.6568438070856362,0.746429653332714,0.6579235374600065,0.46511670805369687,1
0.3102808505678516,0.817862749749287,0.8280356396608795,0.4427989622882613,1
0.8306638808861816,0.7666658788579268,0.8124742801088553,0.9872258415510708,0
0.29080632923551786,0.9799094141431993,0.9860340029698154,0.07083579501004666,0
0.2558773905267516,0.10645688730518321,0.17794313729862687,0.15953710311910285,1
0.22825611688583702,0.8796528899154722,0.4784551834859351,0.9951691154431085,1
0.8505204815277365,0.5028890237979359,0.34125696332141175,0.7898255132367721,0
0.4079091911893795,0.9611298553772922,0.7023910770988133,0.08604008011008213,0
0.6112777030818233,0.4039482429477702,0.280846158540624,0.13204183413687942,0
0.8076675260082882,0.772080894635688,0.27544705787533763,0.8872666187781552,1
0.46772728172908573,0.7668726382001886,0.3550917997099824,0.29088515256209346,0
0.8951206886578482,0.3125070939786372,0.0641205139263018,0.23284299670599506,1
0.0825492810796169,0.6262759745510853,0.7379606027924859,0.7952261023794636,1
0.9882749828344691,0.2525391650391645,0.2492167235297552,0.6668942181993097,1
0.8462805886827789,0.8055559979022684,0.6347430476406523,0.23671885637381496,1
0.07041750381696477,0.037455719123674514,0.8711585318487344,0.743912057021584,1
0.6330470727387658,0.892123990157725,0.027863684872455163,0.7145825702359894,1
0.44407619339488635,0.34693688238025944,0.47224330673448867,0.14913112125688055,1
0.011690840969960314,0.4848894996774823,0.6582830319039774,0.44691962773532035,1
0.9226644555180591,0.7828813245075724,0.8249029494050815,0.647660622912733,0
0.4692623314667723,0.005908601446711126,0.6774722415414575,0.06487513279622348,1
0.1934108980102347,0.3806167184917326,0.10423116808350608,0.9529379544784169,0
0.0015295181892660548,0.16456495104462276,0.91892383277244,0.514355263711682,1
0.5280643898070367,0.0317248948417207,0.4964020350088205,0.3287586959354388,1
0.03461046201276763,0.6905966250998153,0.39414951805204856,0.17153892907514734,0
0.17951712993183766,0.15126770921983146,0.23159989733580555,0.6521028535098424,1
0.30328458081932974,0.42331138986352135,0.3935443008970284,0.05009138705233429,1
0.022225385463184755,0.19689530228230157,0.1415938462860734,0.8159180820335331,0
0.2813793351257424,0.39539644368233384,0.5387088584431285,0.5444838132561338,1
0.8565940635868612,0.1279965035887185,0.11564749889373904,0.2109369494105653,1
0.030810480994020395,0.13902508125278978,0.7783680493366583,0.020345579159512517,0
0.44090394552979784,0.4537798026494104,0.31948290876548036,0.8246265263605753,1
0.14233346748827547,0.1322920420799535,0.6989851520614058,0.4174085029294389,1
0.8633859183661509,0.161590832916789,0.8759895262346241,0.5357614192155962,0
0.7429330410907802,0.4645334186039961,0.8465242928568752,0.5183623850520648,0
0.6799215350547944,0.9647685261420451,0.3261107387199037,0.5741785975148203,0
0.21500343612687223,0.27751201261961267,0.6026071276666589,0.4404009911594957,1
0.4500903793901697,0.22820172193891686,0.8861870178734352,0.25450801549703583,0
0.33238019046114897,0.5243949637751808,0.28127298451251914,0.6610168492614407,1
0.47559521236317637,0.21824448793796059,0.09889170013418169,0.5451050851956726,0
0.4912371149610234,0.39308253326022813,0.5729534004611077,0.8386824762442882,0
0.14459534982664046,0.48580084935918477,0.8889540045601052,0.9384149286415266,1
0.1613260571766667,0.664164005495249,0.9296107367678119,0.9879383658689255,0
0.9673981007674948,0.5187389521638698,0.6713909328393189,0.721669798384097,1
0.37597431589410557,0.6024325922840427,0.11544705922543175,0.30717571637027896,0
0.38944415943368427,0.8389455043329803,0.597579309978003,0.08352973271263664,1
0.8734089491232597,0.4804800684524403,0.19274776223763013,0.6635360484263169,0
0.27262419428995277,0.7951350431101816,0.3151770274821152,0.5969970024696185,0
0.6602408818880409,0.4958335397868857,0.7924599979561298,0.5181931561518333,1
0.9892000309495516,0.9244113072613664,0.7055698708373819,0.7623554666576321,1
0.029195593278812493,0.08842011119074455,0.9974232359102961,0.2848302837681639,0
0.0752198300544904,0.8128863987592088,0.22934014947611037,0.8525656918486227,0
0.16964030047862844,0.9416754989912663,0.6725498358309622,0.34381017962708815,1
0.17906841215411473,0.38287105985693204,0.30141593609940975,0.1875315753628024,1
0.3123424659627857,0.7286414834157238,0.71999110421606,0.2398662775355065,0
0.12604801236299856,0.9358781417682086,0.7424034133479191,0.7553080163554524,1
0.5053159564468785,0.7670479552429632,0.06316028783644367,0.04363247361270117,0
0.2863109178405775,0.45147396894385694,0.5635182884190914,0.9035989881169575,1
0.5866887285542552,0.8572110959478575,0.5354675893221272,0.6840187154859958,1
0.538633639979189,0.932180073796252,0.08434051250747077,0.7010801467338834,1
0.8886709722676923,0.7020307504970753,0.8163751687673532,0.7901496399998513,0
0.5322756118429086,0.26549082085493836,0.30266562531546193,0.5891807484061958,0
0.3073023973331407,0.864043410658665,0.4156483979227541,0.8457462173259714,1
0.4481662788788685,0.21850659379535664,0.8075316981015564,0.946814660081084,1
0.953835158893138,0.3500081925320002,0.9412280750711338,0.8367100297516057,0
0.38615141144666465,0.5035306635724184,0.4807456820816237,0.30300612215598366,0
0.6193278927166299,0.7622151228375149,0.8613490457294016,0.19787219390424382,1
0.24210110108085614,0.9100886558168019,0.2905555628567289,0.4655350826963486,1
0.530827479575691,0.09438977885777111,0.870634883531809,0.1911206194574051,0
0.14613089708196925,0.14327439579679824,0.6583293966368696,0.018282340143847997,0
0.15481463114660443,0.18823058625151057,0.5736714184587185,0.9806171284022536,0
0.18083355457417438,0.7332445619880552,0.18566922308772504,0.9483901995135819,1
0.7242064446673834,0.43180574916359504,0.10726900448681553,0.6950534191534979,1
0.9940049384992999,0.6685754175664128,0.30956210013735064,0.7698181007057432,0
