Feature_1,Feature_2,Label
-0.4692762482672032,0.21011822567684116,1
-0.16416437481839735,0.9860753806958145,0
-0.4714536762537688,0.019974134290626146,1
-0.6703468383017995,-0.6579771053806722,0
-0.8264681333446191,0.5940710430867691,0
-0.43271900934580476,-0.24333804341913082,1
-0.4770540109029129,0.03168995676607844,1
-0.974612851431996,0.0781620243844079,0
-0.17123903205047233,0.9470572144264267,0
0.12725661642011907,-0.5388973732231936,1
0.9800418517182483,0.2027694916568854,0
0.22414773287710282,-1.0512471623177415,0
-0.2780217047728125,-0.4003850016613022,1
-0.5763510763389239,0.8162940898110986,0
-0.39991150420386223,0.048176600556957334,1
-0.447077376914682,-0.16966639179000578,1
0.49155341899822846,-0.0879606194438666,1
0.731505825364175,0.7092771005227745,0
0.03998967721577318,0.4043433608286106,1
-0.257125388590887,-0.3423585373277634,1
0.4659034414316643,-0.15173111773039372,1
0.5394472186617262,-0.10068645356526335,1
0.28778105777575946,0.3604270331312098,1
-0.386849647633038,0.2726831632501673,1
-0.36416243799989456,0.8758901706901967,0
0.2621391511950196,-0.2525986932935259,1
0.42132950270045705,-0.07980015758831248,1
0.5764777109748179,-0.8368221615754967,0
-0.833542842414981,0.6685049990268066,0
-0.29988276399265207,0.4280493007115714,1
0.41460386927761345,-0.33412946040001146,1
-0.3504704451844348,0.4287638323105333,1
0.12207858855860224,-0.4787842194582596,1
-0.3519082493641674,-0.930192420666588,0
0.9858160698151458,0.10941843418681968,0
-0.2716357844637388,0.36725260311383473,1
-0.4073755741572055,-0.37317523965584914,1
-0.13434669142670955,0.9941615133097857,0
0.49857109451797416,-0.8346045913655532,0
-0.003255422688621364,1.0412305678865295,0
-0.4209382420214499,-0.15985488690334038,1
-0.8106331339949749,0.7027321849568843,0
0.4139211695821221,-0.14246436701361337,1
-0.09900720929666817,-1.0918156603564688,0
0.6466227356806405,0.6629144010852316,0
-0.2769039927627084,0.9579110401790155,0
1.0323779054506856,0.02680132674524291,0
1.0040362295500074,0.329619036770779,0
-0.2949006654557278,-0.4931620444005922,1
0.8086477949323087,0.5229121487743296,0
-0.36471609609675937,1.0287680270793658,0
-0.2326276516937838,-0.9605067594051941,0
-0.9970552841981905,-0.13596682288827466,0
-0.3423079819388518,-0.3743962974932415,1
0.11419641447874469,-1.0182704829867506,0
0.14251949801765923,1.0585787485912304,0
-0.819182569187293,-0.535919503602651,0
0.8556271621647729,0.4253733499714675,0
0.3535449753300162,-0.9397993490583904,0
-0.4402352149998505,1.0045344134445855,0
0.4564805678433772,-0.11886673570378428,1
0.41115175859819214,0.1099605177094318,1
-0.15516542452321253,0.48021684177747714,1
0.42278687488262334,-0.2872183409480239,1
-0.4786351779044747,0.9492241560790884,0
0.5507361790303122,0.8630405612584903,0
0.20542353048249345,-0.46394126983879586,1
0.3413198973381714,0.9247204186289468,0
1.0248443771392797,-0.31941298278994196,0
-0.4430851611185171,-0.1963757311819609,1
-0.3501451301937085,0.23930786871746534,1
-0.27061628427608486,0.3583751589495612,1
0.35452385310813705,0.31933868429751266,1
0.285036243389874,0.5177404430764789,1
-0.04045131349330512,0.5064695583524734,1
0.18581070215610895,0.5186867589946736,1
0.417488866774788,0.286356402590876,1
-0.19961810366635122,0.9542235802911826,0
0.17046361081314065,-0.49922577764690756,1
0.33537065961633616,-0.3981517296150717,1
-0.91984960610601,-0.6794250205317274,0
-0.4965995449556143,0.9269324946498959,0
0.3906010894480527,-0.14623428380658976,1
-0.30993941658328894,-0.9445727263849468,0
-0.048522401019373204,0.5148946474186442,1
-0.6257506999246775,0.8106458555561609,0
-0.18467777087270035,-0.9702696929248148,0
-0.23727018243014564,-0.31267531251063185,1
0.018842768552659983,0.4772706888533003,1
0.27975971275102457,0.42159315438290407,1
-0.507487957997555,-0.048372330056315326,1
0.47651661735207373,-0.31214786473819756,1
-0.4832826655912462,0.2314554537807919,1
-0.11947277785679208,0.5085661747448581,1
-0.15747662612102975,-0.4330472117418047,1
-0.3624418521061417,0.25494851179856587,1
-0.5326209109075242,0.7274696155002252,0
-0.19191823424929783,0.8959637762960656,0
0.08687265822759807,-0.5406082995078407,1
0.9577877714367872,0.3225181398542031,0
1.0495399503781913,-0.03689603253869965,0
-0.033039215126355485,-0.4960524361810543,1
0.8198532094893616,0.48478520360601457,0
-0.14341137279514973,0.5380815061077175,1
-0.24714495649020016,0.43730741776605997,1
0.24678348841353032,1.1057677839332656,0
0.18181132902059224,0.4649038896375188,1
0.8451903507750278,-0.54455705090169,0
-0.2554535172226939,0.43324022490043346,1
-0.8863516861794605,-0.18488414251795232,0
-1.016167194956548,-0.294958318220766,0
-0.16929951806857202,-0.4653826982357832,1
-0.22792883636023778,0.42561423831895934,1
0.847453368982314,0.5487680845895873,0
0.3979662784524283,-0.3805202266511302,1
0.37577878712499463,0.31209939020875954,1
1.0207502498239336,-0.04277355269441752,0
0.8886098833034901,-0.4038981892265918,0
-0.9651717512037737,0.17527148934163045,0
0.505723415005078,0.8056319511246198,0
0.6509433317022784,-0.6742126327786344,0
-0.3025084505178187,-1.064056765074885,0
-0.02653571638747583,0.4257607719551565,1
-0.6337762634059264,-0.6782567980138733,0
0.9082144772198444,-0.3772324101021284,0
0.9114997364335831,-0.44708752642292465,0
-0.3225174827181635,-0.4918851522101251,1
0.39107895922650304,-0.8830898349395722,0
-1.0002455614522823,-0.10702979722900702,0
-0.17662430990859143,0.447908016898757,1
0.7012237292614921,0.5887524489083215,0
-0.9149903345227274,0.30430178459130786,0
