Product Size,Product Popularity
2.698581986495806,-0.6729597486955159
-0.12811326088195552,4.355952406709364
2.509049292904953,5.7731460973486755
-1.518276114304329,3.4448864697877823
-0.07228288652059756,2.883769390269415
9.158479885249788,-2.0224183816478325
0.2817022188151296,4.15415278712072
8.867313482832103,-1.606801118614481
1.6905739770411925,1.0543675152103007
1.5756117074249303,1.5180219582814494
-2.9364858025175824,7.722994033082041
-2.54494588850927,2.840027505392272
0.34194798486553146,3.941046161461252
-1.9531771272535952,8.515434859886696
-1.0694884070009145,1.9532702475993944
8.52356486531769,-2.2983608758707335
-0.3455254119336195,2.2859785033279554
9.324209487031876,-4.1253988949741665
0.23151525649805516,3.4773487887893757
-2.859115667816407,0.9492575715471026
1.7634301586850152,0.13617144812631354
10.209653753573047,-2.856810216586385
-0.44870670950766756,0.3586975949890263
-0.39830994870733694,3.413883207677085
1.2911235975264348,-0.5401278138636416
-0.43558173263710787,8.42271939504142
0.47232912409779604,1.508043039045142
2.821930703077964,1.2539564774102256
-2.425884737228781,6.695263714706632
-2.932866929489805,2.327824615463583
1.5916715467867837,1.3791451337113991
-0.18887976223686143,5.2046138144025775
0.17286041437265398,3.6142375496981893
-2.1872373474239355,8.85248100705484
-0.3396373319650261,3.8422027226336812
1.9936411193372305,0.7903583836467621
1.6558184921700028,1.2677195477854557
10.02899549891513,-2.8703022602374353
9.802198828437168,-2.0850218347996012
8.626073778172826,-1.8589224733965968
-1.338637782023097,9.203057255448307
9.49883687358939,-0.942024307806518
-1.1441715832096373,2.883639980801169
-0.5838579258993876,0.17820509414356644
2.075929674433608,4.959051058170988
0.33265167571360454,2.0803841752239634
10.285097643014776,-2.989120668245614
0.9519439541475594,3.5657564182427013
2.6225577992855476,0.6749885594227824
-1.306842325880011,7.517916921711395
-0.29421491993923854,5.273184035606401
8.737985045487742,-2.3057644150994294
2.3357092267491737,-0.09545995099164384
3.5497520659242467,-1.1723213650755957
9.814028795320977,-4.149247253868015
1.3722767912081404,3.210725818717884
9.603290324530898,-0.10522529174618667
7.974568487857496,-1.055094277478258
-2.7506523441278627,6.057793060907888
-1.9660935350240534,3.0992206905509443
4.35918421911682,-0.16235216278361042
9.29431723136265,-2.231715166453734
1.4579514524675152,0.6597419302019298
-0.7554980645450599,3.94732109011589
-0.24916544028367293,5.148150303849937
-1.0244122114332395,8.165082997769332
0.21196866423260552,3.9122766526486217
-1.6995588118486764,8.10114799060783
1.2561946775897332,4.205636937805432
-0.6376277690114565,4.091047047234421
1.1693200393416743,2.8439575950527076
1.456613584509892,-0.2182333260224576
-1.028213738312078,3.9658544173011756
8.605534923661187,-2.004207028079988
1.2893377801973964,3.449691588146665
-0.006909152456132661,4.6374715687493175
1.9223869438459222,0.5998727805362085
2.80245585563751,-0.29128129526579927
-1.7298008539885725,2.807999482023809
1.8483638452689062,1.7778425720187192
-2.49800858366639,3.2326994658489467
0.24110018732833005,8.356763763917307
0.9080284732218639,6.017130049097757
0.6647175464191224,4.359952669678135
9.548855884004643,-0.896120236695291
4.31457647212373,0.8554065082772941
9.780494161130202,-2.4473993238715948
0.9480878502078401,4.7321191979788075
1.923522046320243,4.1487772343575555
-3.0773333583053866,3.335201082364958
-1.2847860522367824,2.0291620039794918
-3.193958857910109,6.922676521506302
-1.0643302804058403,7.449970255265986
-1.8743546657204686,2.3366137844727977
8.424934687215353,-2.6568390923046197
2.8968987855065143,0.648205079776988
1.402858939045858,0.5067102847503357
-1.7885494589328061,2.7356374775431798
-1.208489040159655,6.268465304779991
1.1845450566233553,5.2804263639321025
2.454313867073008,-1.8749290964887133
-0.9613512867428038,5.514865739850853
-1.7939677487639325,5.950874170662146
1.3712566236956614,2.557214456127809
1.248944616840857,5.5901383672701925
-0.5901615496866482,4.330209967370566
7.851335338380149,-0.3332135437344408
0.7210090500301245,-0.4490538458596185
1.7875339845389115,-0.23034767153207003
0.622276167293011,2.928836034030371
1.1031821712501149,4.705776690893091
-2.3095331690494305,2.807492962306235
1.3674299104041956,-0.31641374315618376
8.605542489450027,-0.6492478834113078
10.598269262907401,-2.1258370597064857
-2.0061266351713165,7.785375921356772
-0.6842472396723411,6.550907717649067
-1.672919077179016,7.005495418103632
1.7443813497344063,0.9950638262067203
10.354631244478776,-2.9625456119338343
9.262109598178744,-2.319670723614383
-2.0297207138644437,5.330335940876871
1.1312175042434114,4.681949847050563
-1.2379064601798508,8.555493774983248
-2.0962160666920906,3.1877866162738844
0.6283579292203425,4.46013629655237
8.925293354099741,-3.684558481632159
-3.159538539456401,1.3501145370246688
-3.07251243068398,8.139063920103595
-1.8489133324039386,9.387703195690154
0.8685352467375251,6.224581612191661
1.9193178207545571,2.034555022540632
3.139506027827185,5.640315276884782
9.031917418567481,-3.2093599662945187
-1.6351266215967968,7.325167276007965
8.740765290811519,-1.6861143500245686
9.285487193659403,-0.7619100089485411
8.45576211240436,-3.732516916523756
1.5903494488925753,5.225993999014917
-1.3276038163254402,2.867278720371457
2.0382471075714372,1.2768153954930186
-2.8806790768141335,7.768325861027073
1.9371034763043082,0.21748545594108648
-2.186960333355988,3.0937012146291507
0.118987715586371,1.0864422567317653
8.125644265177451,-2.689283698964302
6.6904585770506415,-3.485119987136455
-1.4725147089977906,7.533210285186524
-0.6039047165638629,1.5039831842973177
-0.17119857386460735,3.8659672827039557
-0.09448254296404746,5.358239054379527
-0.6363285820149924,6.493963290058551
0.16291628914346146,8.621263842472766
2.3297838791568175,0.006748576942408935
-0.013575930648700218,3.4710143255407067
0.23670708215518177,5.846801922855126
2.1156707630897955,3.0689615070947376
1.6485648355589304,4.711249163689501
-1.0134342487974184,9.967613426212038
-2.4570605157462264,2.739293169245794
-2.0139579692242364,8.391246979724468
7.811522521759178,-3.0146093902731272
-3.2081222287163387,2.028910903237673
2.843829038973065,5.209831985723775
2.7216506034647923,0.43694387254938355
1.1108212655146277,0.48761396673538837
-1.993749559274668,1.5009761482068633
2.3416112103251576,1.5065074944133876
8.866952079575524,-3.195214614586815
2.1047625030829686,1.3915004362188932
-2.1854569800269092,2.403648295393134
1.7480606297601624,5.127291481412121
7.902495227477526,-1.465516700668592
9.626071816514965,-2.483944047029854
0.35716170200062347,1.2849441353330002
-1.1736693682025967,6.758360946237599
-0.7053183011721096,2.9231749076324838
-1.7536140920105603,7.019668473647623
1.153696220800248,3.902006391240128
0.0377282323341428,6.3284616174273225
1.4995467390782489,4.132240996226142
-1.3801644145261174,8.240221827682092
-2.693195973819522,6.624917021518242
11.619902240547148,-3.610330730512704
-1.3134239643117365,1.7093086075999016
10.674600041312546,-2.741551417142316
1.9447268642004054,1.9178363716537365
0.6070882406040514,4.064408149872464
-0.3118100489150344,7.800364838771924
8.416705901786377,-3.872757023156233
-0.21384588826463213,6.839247375270528
2.9871158955471815,1.2376286437391988
10.245790999163123,-0.19730137627990807
0.20581717369722785,3.602383368192313
2.6337890191617563,1.247318116931111
-1.6373934182878331,1.2571824494638595
0.4843526682412316,2.8732868348772658
9.963684234403635,-1.534497515119774
-0.8000604903228378,9.531641588469755
-0.7957666821065038,7.933356161054221
