Date,Value
1979-01-01,10.99342831
1979-01-02,10.80723229
1979-01-03,13.42542612
1979-01-04,16.14040851
1979-01-05,13.46708864
1979-01-06,14.14874253
1979-01-07,18.26818948
1979-01-08,16.92713165
1979-01-09,14.51326381
1979-01-10,16.37212456
1979-01-11,13.97707049
1979-01-12,13.38836058
1979-01-13,14.04454096
1979-01-14,8.833500631
1979-01-15,8.208556897
1979-01-16,9.476025542
1979-01-17,7.508821607
1979-01-18,9.137063243
1979-01-19,5.753931803
1979-01-20,3.937751519
1979-01-21,9.055214401
1979-01-22,5.234162078
1979-01-23,5.605300152
1979-01-24,2.640877062
1979-01-25,4.659948839
1979-01-26,6.459273014
1979-01-27,4.636507627
1979-01-28,8.575829098
1979-01-29,7.658160005
1979-01-30,9.417505717
1979-01-31,9.997787977
1979-02-01,16.11439035
1979-02-02,13.54854207
1979-02-03,12.53315232
1979-02-04,17.22801964
1979-02-05,13.89666573
1979-02-06,17.29989735
1979-02-07,13.2714336
1979-02-08,14.59435213
1979-02-09,17.45313326
1979-02-10,18.10217562
1979-02-11,16.31009108
1979-02-12,14.88354522
1979-02-13,13.5033412
1979-02-14,10.02742167
1979-02-15,10.36211339
1979-02-16,9.68953562
1979-02-17,11.57972796
1979-02-18,9.105393559
1979-02-19,3.991146584
1979-02-20,7.453150626
1979-02-21,5.545546204
1979-02-22,4.720290495
1979-02-23,7.317616765
1979-02-24,8.440709419
1979-02-25,8.781053896
1979-02-26,6.014927709
1979-02-27,8.054185336
1979-02-28,10.47887918
1979-03-01,13.02831279
1979-03-02,11.44405393
1979-03-03,13.36458911
1979-03-04,12.80835405
1979-03-05,13.8103863
1979-03-06,18.85551589
1979-03-07,20.77216966
1979-03-08,18.51055623
1979-03-09,20.99635129
1979-03-10,19.77250793
1979-03-11,17.5415776
1979-03-12,19.06937025
1979-03-13,20.69096208
1979-03-14,16.59741509
1979-03-15,18.68032338
1979-03-16,9.071048529
1979-03-17,14.64680801
1979-03-18,11.86123661
1979-03-19,9.824383735
1979-03-20,9.449855558
1979-03-21,4.296957038
1979-03-22,7.046704735
1979-03-23,7.659931995
1979-03-24,9.633813339
1979-03-25,5.661614505
1979-03-26,5.391719254
1979-03-27,6.596045394
1979-03-28,10.27903496
1979-03-29,10.17828933
1979-03-30,9.713746836
1979-03-31,13.18008671
1979-04-01,13.7977587
1979-04-02,16.99927013
1979-04-03,15.06240528
1979-04-04,17.10170064
1979-04-05,18.09378237
1979-04-06,16.85399629
1979-04-07,21.01922335
1979-04-08,21.30990769
1979-04-09,20.85797444
1979-04-10,20.13504916
1979-04-11,17.23717413
1979-04-12,18.42113273
1979-04-13,17.53786351
1979-04-14,15.391969
1979-04-15,15.3140404
1979-04-16,15.01230592
1979-04-17,16.53584359
1979-04-18,11.72846899
1979-04-19,10.62961181
1979-04-20,8.878071009
1979-04-21,4.329571904
1979-04-22,7.522675187
1979-04-23,7.402376423
1979-04-24,12.22852992
1979-04-25,7.253980617
1979-04-26,8.883719989
1979-04-27,9.133675161
1979-04-28,8.031608063
1979-04-29,14.0158278
1979-04-30,14.73374723
1979-05-01,16.3868687
1979-05-02,14.56927833
1979-05-03,20.71758756
1979-05-04,16.50754818
1979-05-05,21.69924729
1979-05-06,25.88327402
1979-05-07,20.21831646
1979-05-08,21.45371333
1979-05-09,22.84556191
1979-05-10,21.36967843
1979-05-11,18.68792533
1979-05-12,21.04708375
1979-05-13,17.65291049
1979-05-14,19.38919588
1979-05-15,15.12383644
1979-05-16,18.50527422
1979-05-17,12.27329452
1979-05-18,11.69210526
1979-05-19,12.58972249
1979-05-20,7.32010218
1979-05-21,9.303100027
1979-05-22,10.81998453
1979-05-23,4.670840287
1979-05-24,8.275204165
1979-05-25,8.788464221
1979-05-26,10.52533687
1979-05-27,7.484065251
1979-05-28,8.576227938
1979-05-29,13.73098023
1979-05-30,14.90017982
1979-05-31,16.50699171
1979-06-01,18.40702275
1979-06-02,17.99743697
1979-06-03,21.32998308
1979-06-04,22.75921248
1979-06-05,21.79499651
1979-06-06,27.70334445
1979-06-07,25.33248628
1979-06-08,22.06216383
1979-06-09,25.46214327
1979-06-10,21.56122543
1979-06-11,24.13166144
1979-06-12,23.64893445
1979-06-13,18.24613385
1979-06-14,20.21551026
1979-06-15,17.43216846
1979-06-16,16.56025074
1979-06-17,17.08672919
1979-06-18,11.32008885
1979-06-19,9.029226457
1979-06-20,7.750217122
1979-06-21,7.204074541
1979-06-22,8.335494091
1979-06-23,9.192131152
1979-06-24,9.452076318
1979-06-25,11.29712345
1979-06-26,10.73883843
1979-06-27,14.97238634
1979-06-28,13.11469836
1979-06-29,20.82287812
1979-06-30,18.4585419
1979-07-01,17.3258843
1979-07-02,18.66118889
1979-07-03,23.38464589
1979-07-04,23.37367639
1979-07-05,26.37303691
1979-07-06,26.69067699
1979-07-07,26.03767426
1979-07-08,24.54969504
1979-07-09,22.89174792
1979-07-10,24.33889545
1979-07-11,25.91782425
1979-07-12,23.31415616
1979-07-13,18.8415084
1979-07-14,19.96119294
1979-07-15,18.57844257
1979-07-16,14.22474486
1979-07-17,14.55750836
1979-07-18,12.77545954
1979-07-19,9.005626162
1979-07-20,10.92588653
1979-07-21,10.58726025
1979-07-22,11.25969075
1979-07-23,11.22132206
1979-07-24,6.77335207
1979-07-25,8.448172696
1979-07-26,12.49777315
1979-07-27,13.94106712
1979-07-28,15.63102233
1979-07-29,24.16433209
1979-07-30,19.55018943
1979-07-31,22.63740378
1979-08-01,24.15646489
1979-08-02,25.27670894
1979-08-03,24.8375979
1979-08-04,28.18431094
1979-08-05,25.97095763
1979-08-06,27.50820652
1979-08-07,27.07106703
1979-08-08,27.85759697
1979-08-09,31.58257906
1979-08-10,22.11803071
1979-08-11,25.81271443
1979-08-12,19.55304169
1979-08-13,19.99704044
1979-08-14,21.1869102
1979-08-15,17.19734909
1979-08-16,13.05148353
1979-08-17,12.07661172
1979-08-18,13.40563023
1979-08-19,9.430644365
1979-08-20,10.52860446
1979-08-21,9.788622697
1979-08-22,8.414408014
1979-08-23,14.44657507
1979-08-24,12.27272664
1979-08-25,8.172285418
1979-08-26,14.13458087
1979-08-27,14.23426896
