Product Size,Product Popularity
6.992492630886408,3.370088264218609
4.515336944406922,6.458492100473005
6.6250669874364485,7.2028010542517364
2.9025718433153433,5.7980319756748715
4.560001243896009,5.685302798280354
13.604008487607135,2.2374085644425
4.84318932816459,6.352507107228212
13.371075365672986,2.455690407117924
6.186086223322717,4.277279114081369
6.094116407629707,4.520790043968072
1.8237337404398914,8.690567470309993
2.0812360239513903,5.480360548017147
4.891385941004912,6.2405836837501125
2.6103806806510814,9.106756736905197
3.261602009158075,5.014636369901613
13.096076471661458,2.0924837947834636
3.840772405211911,5.189374470537073
13.736592169032807,1.1329249387887084
4.8030397583109306,5.9970502072726255
1.8299002005056808,4.487329743129973
6.244371168637775,3.795043299337705
14.44494758226574,1.7991866630844222
3.7582273671526725,4.1771681320539
3.798544775792937,5.781749088065535
5.866525919710911,3.439851486491012
3.824456996344271,9.05806265147855
5.211490340968,4.515549123841432
7.091171604152135,4.38210307189464
2.2322145926709327,8.150804357413545
1.7708991911669627,5.211352014008443
6.10696427911919,4.447852050606546
4.466723743322998,6.904208369635598
4.75611588461061,6.068944071244137
2.4231325045148093,9.283773094535682
4.346117687540466,6.188671191458073
6.428539937159547,4.138621736617711
6.158281835425766,4.389331425068545
14.300420978539407,1.7921006529218166
14.11898364215704,2.2045292826434757
13.178083601945566,2.3232764801842674
3.10201215683548,9.467895450135291
13.876294078278818,2.804830638137177
3.2018554681910967,5.5032657840181995
3.6501063940392964,4.082373619944134
6.2785712926593735,6.775239013234283
4.88394889368337,5.263365548036154
14.505302693819125,1.7296973233428328
5.379382716430534,6.043481821115599
6.931673281118201,4.0780296003889305
3.1274485217499484,8.582861141092996
4.382455617161096,6.940221393078831
13.2676126157975,2.088595462106027
6.702194423089102,3.673390680166068
7.673428694429161,3.1078239564531374
14.128447615664086,1.120399800429101
5.715648986078999,5.857020043987207
13.959856839032025,3.244316789028781
12.656879369693304,2.7454463836163994
1.9724005071516668,7.816005297463208
2.544317906739564,5.616488594413543
8.32097441698322,3.638258945877607
13.712678364497425,2.1274860662285415
5.999988203663776,4.070022083336758
3.5127942831227585,6.061910222571332
4.418495200885548,6.8745537806096255
3.353392613307366,8.922752228792147
4.2867676661448915,6.0435049130082765
2.8132753329750164,8.8891736159289
5.6227832951842736,6.379546540571328
4.107725337903322,6.319364024851791
5.052648766232146,5.482424627855165
5.998917909297677,3.608910205179021
3.2946217441091443,6.071643910675107
13.161652518336254,2.246973152268785
5.649297777270403,5.982524668377842
4.111665412793901,6.424376682939082
6.371536596766501,4.038578855466323
7.075591726199772,3.5705454721701932
2.7333520515679486,5.4635394566430895
6.312318117904888,4.657247615334832
2.1187858678256943,5.686591536763578
4.365802532316621,9.023422808581946
5.344250331689977,7.3309412238450955
5.1496015902477845,6.460593035274503
13.916309286611018,2.8289394183050938
8.285288219388747,4.172784957854732
14.101619908311466,2.0142089252035094
5.376297833278759,6.656054588018203
6.156645190168681,6.349683871364576
